Year,Month,State,City,Vicinity,Sucess,Suicide,Attack type,Target,Terrorist Group,No of terrorists,Weapon type,Killed,Wounded
1985,4,Chandigarh,Chandigarh,0,0,0,Bombing,Institutions,Sikh Extremists,0,Explosives,0,0
1985,5,Punjab,Dhariwal,0,1,0,Assassination,Government,Sikh Extremists,6,Unknown,2,0
1985,5,Punjab,Bhatinda,0,1,0,Assassination,Police,Unknown,0,Unknown,1,0
1985,5,Uttar Pradesh,Unknown,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,2,6
1985,5,Haryana,Hisar,0,1,0,Bombing,Transportation,Unknown,1,Explosives,3,16
1985,5,Chandigarh,Chandigarh,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,0,0
1985,5,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,5,0
1985,5,Delhi,New Delhi,0,0,0,Bombing,Government,Sikh Extremists,0,Explosives,0,0
1985,5,Unknown,Unknown,0,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1985,6,Punjab,Hoshiapur,0,1,0,Bombing,Government,Unknown,0,Explosives,0,5
1985,6,Punjab,Patiala,0,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1985,6,Punjab,Gurdaspur,0,1,0,Unknown,Private Citizens,Unknown,3,Unknown,0,0
1985,6,Uttar Pradesh,Meerut,0,1,0,Assassination,Government,Unknown,0,Unknown,1,0
1985,6,Gujarat,Ahmedabad,0,1,0,Bombing,Unknown,Unknown,0,Explosives,0,10
1985,6,Manipur,Unknown,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1985,6,Manipur,Unknown,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1985,7,Punjab,Unknown,0,1,0,Armed Assault,Institutions,Akali Dal Party,0,Melee, Swords,0
1985,8,Assam,Unknown,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,0
1985,8,Uttar Pradesh,Sherpur,0,1,0,Assassination,Government,Jarnail Khalsa,4,Firearms, Automatic firearms,0
1985,9,Delhi,New Delhi,0,1,0,Assassination,Government,Unknown,2,Unknown,2,0
1985,9,Punjab,Unknown,0,1,0,Assassination,Government,Unknown,2,Firearms,1,0
1985,9,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,0
1985,9,Punjab,Batala,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,0
1985,10,Punjab,Unknown,0,1,0,Assassination,Government,Saffron Tigers,0,Firearms,2,0
1985,10,Punjab,Unknown,0,1,0,Assassination,Government,Unknown,2,Firearms,1,0
1985,11,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Unknown,2,Unknown,1,2
1985,11,Unknown,Unknown,0,1,0,Assassination,Police,Sikh Extremists,2,Unknown,1,1
1985,11,Punjab,Unknown,0,1,0,Assassination,Police,Sikh Extremists,3,Firearms,1,0
1985,11,Punjab,Unknown,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,2,22
1985,11,Punjab,Amritsar,0,0,0,Assassination,Institutions,Sikh Extremists,3,Firearms,1,1
1985,11,Punjab,Unknown,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,2,0
1986,1,Punjab,Unknown,0,1,0,Assassination,Business,Unknown,0,Unknown,1,0
1986,1,Punjab,Amritsar,0,1,0,Armed Assault,Government,Unknown,0,Melee,1,0
1986,1,Punjab,Jalandhar district,0,1,0,Assassination,Unknown,Unknown,0,Unknown,2,2
1986,1,Punjab,Unknown,0,1,0,Assassination,NGO,Unknown,0,Unknown,1,0
1986,1,Tamil Nadu,Thiruvaiyaru,0,1,0,Bombing,Transportation,Kisar Liberation Movement,0,Explosives,0,0
1986,2,Punjab,Gumang Kalaveli,0,1,0,Assassination,Business,Unknown,2,Firearms,1,0
1986,2,Punjab,Gurdaspur,0,1,0,Bombing,Business,Sikh Extremists,0,Explosives,0,0
1986,2,Punjab,Firozpur,0,1,0,Armed Assault,Business,Unknown,2,Firearms,2,1
1986,2,Punjab,Tarn Taran,0,1,0,Assassination,Government,Sikh Extremists,0,Unknown,1,0
1986,2,Punjab,Batala,0,1,0,Unknown,Private Citizens,Sikh Extremists,0,Unknown,6,0
1986,3,Punjab,Kapurthala,0,1,0,Unknown,Private Citizens,Sikh Extremists,0,Unknown,7,14
1986,3,Punjab,Amritsar,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,6,Unknown, Submachine gun,0
1986,3,Punjab,Buttar,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,2,2
1986,3,Punjab,Tarn Taran,0,1,0,Assassination,Police,Sikh Extremists,2,Firearms,1,0
1986,3,Delhi,Delhi,0,1,0,Assassination,Private Citizens,Unknown,0,Explosives,0,0
1986,3,Punjab,Batala,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,4,1
1986,3,Punjab,Tarn Taran,0,1,0,Assassination,Private Citizens,Unknown,0,Unknown,2,0
1986,3,Punjab,Anandpur Sahib,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Melee, Firearms,0
1986,3,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,8,0
1986,3,Andhra Pradesh,Anantapur,0,0,0,Assassination,Government,Sikh Extremists,0,Unknown,0,0
1986,3,Unknown,Gariala,0,1,0,Assassination,Government,Unknown,0,Firearms,2,0
1986,3,Punjab,Amritsar,0,1,0,Facility,Government,AISSF,0,Unknown, Incendiary,0
1986,3,Punjab,Ludhiana,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,10,10
1986,3,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,8,1
1986,3,Punjab,Jalandhar,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,20,0
1986,4,Tripura,Unknown,0,1,0,Armed Assault,Private Citizens,Tribal Separatists,0,Firearms,5,6
1986,4,Punjab,Jalandhar,0,1,0,Kidnapping,Government,Sikh Extremists,2,Firearms, Firearms,0
1986,4,Punjab,Amritsar,0,1,0,Armed Assault,Transportation,Unknown,4,Firearms,2,0
1986,4,Punjab,Firozpur,0,1,0,Unknown,Police,Sikh Extremists,0,Unknown,0,0
1986,4,Karnataka,Rani Kere,0,0,0,Assassination,Institutions,Unknown,2,Unknown,0,2
1986,4,Punjab,Amritsar,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1986,5,Punjab,Amritsar,0,1,0,Armed Assault,Educational Institution,Sikh Extremists,0,Firearms,3,3
1986,5,Punjab,Amritsar,0,1,0,Assassination,Institutions,Unknown,0,Unknown,1,0
1986,5,Punjab,Amritsar,0,1,0,Armed Assault,Institutions,Sikh Extremists,0,Firearms, Automatic firearms,0
1986,6,Punjab,Fatehgarh Churian,1,1,0,Assassination,Government,Sikh Extremists,2,Unknown,1,0
1986,6,Punjab,Amritsar,0,1,0,Unknown,Business,AISSF,0,Unknown,1,7
1986,6,Punjab,Unknown,0,1,0,Assassination,Police,Unknown,2,Firearms,1,2
1986,6,Punjab,Chola Sahels,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,3,2
1986,6,Manipur,Unknown,0,1,0,Bombing,Police,Unknown,0,Explosives, Automatic firearms,0
1986,6,Punjab,Patiala,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1986,6,Punjab,Ludhiana,0,1,0,Assassination,Private Citizens,Unknown,2,Firearms,1,0
1986,6,Punjab,Amritsar,0,1,0,Armed Assault,Institutions,Sikh Extremists,0,Firearms,2,1
1986,6,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,3,Firearms,3,2
1986,6,Punjab,Amritsar,0,0,0,Assassination,Government,Sikh Extremists,0,Firearms,0,1
1986,6,Punjab,Amritsar,0,1,0,Armed Assault,Institutions,Unknown,2,Firearms, Automatic firearm,0
1986,6,Punjab,Nakodar,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,0,12
1986,6,Punjab,Unknown,0,1,0,Assassination,Police,Unknown,0,Unknown,1,0
1986,7,Punjab,Jalandhar,0,0,0,Assassination,Private Citizens,Sikh Extremists,4,Unknown,1,2
1986,7,Punjab,Gulami Wala,0,1,0,Assassination,Private Citizens,Sikh Extremists,3,Unknown,1,0
1986,7,Punjab,Unknown,0,1,0,Kidnapping,Police,Unknown,4,Unknown,2,0
1986,7,Punjab,Unknown,0,1,0,Armed Assault,Transportation,Sikh Extremists,0,Firearms,15,0
1986,7,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,3,Melee,2,0
1986,7,Punjab,Unknown,0,1,0,Assassination,Government,Unknown,2,Firearms,1,0
1986,8,Delhi,Delhi,0,1,0,Bombing,Business,Unknown,0,Explosives,0,0
1986,8,Tripura,Unknown,0,1,0,Armed Assault,Private Citizens,TNV,0,Unknown, Automatic firearms,0
1986,9,Chandigarh,Chandigarh,0,1,0,Assassination,Government,Sikh Extremists,2,Firearms,1,0
1986,9,Punjab,Amritsar district,0,1,0,Assassination,Private Citizens,Unknown,0,Unknown,2,0
1986,9,Punjab,Amritsar,0,1,0,Assassination,Police,Unknown,2,Firearms,1,0
1986,9,Punjab,Langeri,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1986,9,Punjab,Jalandhar,0,1,0,Unknown,Private Citizens,Unknown,2,Unknown,3,2
1986,9,Punjab,Amritsar,0,1,0,Assassination,Government,Unknown,0,Unknown,1,0
1986,10,Delhi,New Delhi,0,1,0,Assassination,Government,Karamyit Singh,0,Firearms,2,0
1986,10,Bihar,Darmian,0,1,0,Unknown,Private Citizens,MCC,0,Unknown,11,0
1986,10,Uttar Pradesh,Unknown,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,1
1986,10,Punjab,Unknown,0,1,0,Assassination,Institutions,Unknown,3,Firearms,2,0
1986,10,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,3,Firearms,3,0
1986,10,Delhi,New Delhi,0,1,0,Armed Assault,Unknown,Sikh Extremists,0,Firearms,4,0
1986,10,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,7,4
1986,10,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,3,3
1986,10,Delhi,New Delhi,0,1,0,Armed Assault,Unknown,Separatists,2,Firearms,9,0
1986,10,Punjab,Unknown,0,1,0,Unknown,Institutions,Sikh Extremists,0,Unknown,7,0
1986,11,Delhi,New Delhi,0,1,0,Assassination,Government,Terrorists,0,Firearms,1,1
1986,11,Nagaland,Unknown,0,1,0,Unknown,Business,Insurgents,0,Unknown,7,5
1986,11,Delhi,New Delhi,0,1,0,Assassination,Private Citizens,Sikh Extremists,3,Unknown,0,1
1986,11,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,4,1
1986,11,Chandigarh,Chandigarh,0,1,0,Assassination,Police,Sikh Extremists,0,Unknown,1,0
1986,12,Punjab,Unknown,0,1,0,Unknown,Private Citizens,Terrorists,2,Unknown,4,0
1986,12,Chandigarh,Chandigarh,0,1,0,Armed Assault,Transportation,Sikh Extremists,4,Firearms, Revolver,0
1986,12,Punjab,Amritsar,0,1,0,Unknown,Transportation,Khalistan Liberation Force,0,Unknown,34,0
1986,12,Uttar Pradesh,Kanpur,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,2,0
1986,12,Delhi,New Delhi,0,1,0,Bombing,Institutions,Unknown,0,Unknown,4,0
1986,12,West Bengal,Khagrabari,0,1,0,Unknown,Unknown,TNV,0,Unknown,13,0
1986,12,Jammu and Kashmir,Madora,0,1,0,Bombing,Government,Unknown,0,Unknown,1,5
1986,12,Tamil Nadu,Unknown,0,1,0,Bombing,Transportation,Unknown,0,Unknown,0,0
1986,12,Punjab,Amritsar,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,3,0
1986,12,Punjab,Gurdaspur district,0,1,0,Armed Assault,Private Citizens,Terrorists,2,Firearms,2,1
1986,12,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,2,1
1986,12,Punjab,Faridkot,0,1,0,Bombing,Transportation,Terrorists,0,Explosives,3,0
1986,12,Punjab,Moga,0,1,0,Armed Assault,Police,Terrorists,0,Firearms,1,0
1986,12,Tripura,Unknown,0,1,0,Assassination,Private Citizens,Anti socials,0,Unknown,1,0
1986,12,Punjab,Unknown,0,1,0,Assassination,Government,Terrorists,0,Unknown,1,2
1986,12,Rajasthan,Gadhwala,1,1,0,Assassination,Unknown,Unknown,0,Firearms,1,0
1986,12,Punjab,Amritsar,0,1,0,Unknown,Business,Sikh Extremists,0,Unknown,1,0
1986,12,Delhi,New Delhi,0,1,0,Assassination,Unknown,Sikh Extremists,0,Firearms,1,0
1986,12,Tamil Nadu,Chennai,0,0,0,Bombing,Transportation,Unknown,0,Unknown,0,0
1986,12,Delhi,New Delhi,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Unknown,2,2
1987,1,Delhi,New Delhi,0,1,0,Unknown,Police,Unknown,0,Unknown,1,2
1987,1,Tamil Nadu,Chennai,0,1,0,Unknown,Transportation,Unknown,0,Unknown,0,0
1987,1,Tamil Nadu,Chennai,0,1,0,Unknown,Transportation,Unknown,0,Unknown,0,0
1987,1,Delhi,New Delhi,0,1,0,Unknown,Airports,Unknown,0,Unknown,0,0
1987,1,Punjab,Balachaur,0,0,0,Assassination,Unknown,Gunmen,0,Unknown,0,2
1987,1,Delhi,New Delhi,0,1,0,Unknown,Police,Tamils,0,Unknown,1,2
1987,1,Assam,Unknown,0,1,0,Assassination,Government,Unknown,0,Firearms,2,0
1987,1,Punjab,Unknown,0,1,0,Assassination,Unknown,Terrorists,0,Firearms,9,0
1987,1,Punjab,Unknown,0,1,0,Assassination,Unknown,Terrorists,0,Firearms,9,0
1987,1,Punjab,Unknown,0,1,0,Assassination,Unknown,Terrorists,0,Firearms,9,0
1987,1,Punjab,Unknown,0,1,0,Assassination,Unknown,Terrorists,0,Firearms,9,0
1987,1,Punjab,Amritsar,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,10,0
1987,1,Chandigarh,Chandigarh,0,1,0,Assassination,Private Citizens,Khalistan Commando Force,0,Firearms,0,0
1987,1,Delhi,New Delhi,0,1,0,Assassination,Private Citizens,Khalistan Commando Force,0,Firearms, Fire,0
1987,1,Delhi,Delhi,0,1,0,Assassination,Police,Sikh Extremists,0,Unknown,5,0
1987,1,Chandigarh,Chandigarh,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,10,Firearms, Submachine gun,0
1987,1,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,2,Firearms,2,7
1987,1,Punjab,Unknown,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
1987,1,Tamil Nadu,Chennai,0,0,0,Unknown,Transportation,Unknown,0,Unknown,0,0
1987,1,Chandigarh,Chandigarh,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,8,0
1987,1,Punjab,Unknown,0,1,0,Armed Assault,Educational Institution,Terrorists,0,Firearms,1,2
1987,2,Punjab,Unknown,0,1,0,Unknown,Private Citizens,Terrorists,0,Unknown,1,2
1987,2,Punjab,Unknown,0,1,0,Armed Assault,Police,Terrorists,0,Incendiary,5,0
1987,2,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,2,0
1987,2,Punjab,Unknown,0,1,0,Assassination,Violent Political Party,Terrorists,2,Firearms,1,0
1987,2,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
1987,2,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Terrorists,0,Firearms,4,4
1987,3,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Scooter Borne terrorists,0,Firearms,3,1
1987,3,Punjab,Unknown,0,1,0,Armed Assault,Private Citizens,Scooter Borne terrorists,0,Firearms,3,1
1987,3,Punjab,Amritsar,0,1,0,Assassination,Institutions,Unknown,5,Melee,1,3
1987,3,Tamil Nadu,Chennai,0,1,0,Bombing,Transportation,Tamils,0,Explosives,32,200
1987,4,Punjab,Amritsar district,0,1,0,Armed Assault,Private Citizens,Unknown,8,Firearms,5,2
1987,4,Delhi,New Delhi,0,0,0,Bombing,Transportation,Sikh Extremists,0,Explosives,0,0
1987,4,Punjab,Pakhoke,0,1,0,Armed Assault,Private Citizens,Unknown,4,Firearms,0,2
1987,4,Punjab,Gurdaspur District,0,1,0,Armed Assault,Military,Unknown,0,Firearms,1,0
1987,5,Punjab,Rama Mandi,0,1,0,Assassination,Police,Unknown,0,Firearms,1,0
1987,6,Punjab,Jalandhar,0,1,0,Bombing,Business,Sikh Extremists,0,Explosives,4,30
1987,6,Punjab,Tarsikka,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,3,3
1987,6,Punjab,Amritsar,0,1,0,Assassination,Institutions,Sikh Extremists,0,Firearms,6,0
1987,6,Punjab,Ludhiana,0,1,0,Assassination,Institutions,Unknown,0,Firearms,1,1
1987,6,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives, Explosive,0
1987,6,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives, Explosive,0
1987,6,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives, Explosive,0
1987,6,Delhi,New Delhi,0,1,0,Armed Assault,Government,Sikh Extremists,2,Firearms,5,14
1987,6,Punjab,Faridkot,0,0,0,Armed Assault,Police,Sikh Extremists,3,Firearms,3,0
1987,6,Delhi,New Delhi,0,1,0,Assassination,Private Citizens,Sikh Extremists,2,Firearms,1,4
1987,6,Delhi,New Delhi,0,1,0,Assassination,Private Citizens,Sikh Extremists,2,Firearms,2,0
1987,6,Punjab,Udhoke,0,1,0,Assassination,Institutions,Sikh Extremists,0,Firearms,7,0
1987,6,Delhi,New Delhi,0,1,0,Assassination,Violent Political Party,Sikh Extremists,0,Firearms,4,0
1987,6,Punjab,Amritsar,0,0,0,Assassination,Government,Sikh Extremists,0,Firearms,0,1
1987,6,Punjab,Amritsar,0,0,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,0,1
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Violent Political Party,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,1,1,0,Bombing,Transportation,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,1,1,0,Bombing,Transportation,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Airports,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Government,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Telecommunication,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Police,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Bombing,Utilities,GNLF,0,Explosives,0,0
1987,6,West Bengal,Darjeeling,1,1,0,Facility,Business,GNLF,0,Firearms, Incendiary,0
1987,6,West Bengal,Darjeeling,0,1,0,Facility,Educational Institution,GNLF,0,Incendiary,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Facility,Educational Institution,GNLF,0,Incendiary,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Facility,Educational Institution,GNLF,0,Incendiary,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Facility,Educational Institution,GNLF,0,Incendiary,0,0
1987,6,West Bengal,Darjeeling,0,0,0,Facility,Business,GNLF,0,Incendiary,0,0
1987,6,West Bengal,Darjeeling,0,1,0,Armed Assault,Police,GNLF,0,Firearms,0,1
1987,6,West Bengal,Kurseong,0,1,0,Armed Assault,Government,GNLF,0,Firearms,0,0
1987,6,West Bengal,Kurseong,0,1,0,Armed Assault,Government,GNLF,0,Firearms,0,0
1987,6,Punjab,Jahan Khelan,1,1,0,Assassination,Police,Sikh Extremists,2,Firearms,1,0
1987,6,Punjab,Firozpur district,0,1,0,Assassination,Police,Sikh Extremists,6,Firearms,1,0
1987,6,Unknown,Haltabadla,0,1,0,Assassination,Business,Sikh Extremists,0,Firearms,1,0
1987,6,West Bengal,Kurseong,0,1,0,Facility,Utilities,GNLF,0,Firearms, Incendiary,0
1987,7,Punjab,Ajnala,0,1,0,Armed Assault,Institutions,Sikh Extremists,0,Firearms,5,2
1987,7,Chandigarh,Chandigarh,1,1,0,Armed Assault,Transportation,Sikh Extremists,0,Firearms,37,0
1987,7,Punjab,Unknown,0,1,0,Armed Assault,Transportation,Sikh Extremists,0,Firearms,4,0
1987,7,Punjab,Amritsar,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,6,0
1987,7,Punjab,Beas,0,1,0,Armed Assault,Government,Sikh Extremists,2,Firearms,4,1
1987,7,Uttar Pradesh,Meerut,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives,0,0
1987,7,Maharashtra,Masli,0,1,0,Armed Assault,Private Citizens,TNV,10,Firearms, Incendiary,0
1987,7,Uttar Pradesh,Ishanpur,0,1,0,Armed Assault,Police,TNV,0,Firearms,3,0
1987,7,Punjab,Patiala district,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,2,1
1987,7,Punjab,Khanpur,0,1,0,Unknown,Private Citizens,Sikh Extremists,0,Unknown,1,2
1987,7,Uttar Pradesh,Rampur,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,3,0
1987,7,Gujarat,Wakaner,0,1,0,Assassination,Government,Unknown,0,Explosives,5,0
1987,7,Delhi,Delhi,0,0,0,Bombing,Government,Sikh Extremists,0,Explosives,0,0
1987,7,Delhi,Delhi,0,0,0,Bombing,Government,Sikh Extremists,0,Explosives,0,0
1987,7,Punjab,Unknown,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,2,0
1987,7,Delhi,Delhi,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1987,7,Delhi,Delhi,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1987,7,Delhi,Delhi,0,0,0,Bombing,Transportation,Sikh Extremists,0,Explosives,0,0
1987,7,Delhi,Delhi,0,1,0,Assassination,Violent Political Party,Sikh Extremists,2,Firearms,1,0
1987,7,Delhi,Delhi,0,1,0,Assassination,Violent Political Party,Sikh Extremists,2,Firearms,1,0
1987,8,Punjab,Amritsar,1,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,12,0
1987,8,Punjab,Jagdev Kalan,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,24,Firearms,13,0
1987,8,West Bengal,Darjeeling,0,1,0,Bombing,Business,Unknown,0,Explosives,1,4
1987,8,West Bengal,Calcutta,0,1,0,Bombing,Police,Unknown,0,Explosives,0,6
1987,8,Delhi,New Delhi,0,1,0,Bombing,Government,Unknown,0,Explosives,0,0
1987,8,Punjab,Baba Bakala,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1987,8,Himachal Pradesh,Jabal,0,1,0,Assassination,Business,Unknown,0,Firearms,1,0
1987,8,Punjab,Anandpur Sahib,0,1,0,Assassination,Private Citizens,Unknown,0,Melee,3,0
1987,8,Uttaranchal,Lakhanwala,0,1,0,Assassination,Government,Sikh Extremists,6,Firearms,5,0
1987,8,Karnataka,Mustapur,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,10,Firearms,6,0
1987,8,Punjab,Phagwara,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives,2,0
1987,8,Punjab,Amritsar District,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,1,0
1987,8,Punjab,Amritsar District,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,1,2
1987,8,Punjab,Ludhiana,0,1,0,Assassination,Government,Sikh Extremists,3,Firearms,1,0
1987,8,Rajasthan,Sri Ganganagar,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,1,0
1987,8,Rajasthan,Sri Ganganagar,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,1,0
1987,8,Rajasthan,Sri Ganganagar,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,1,0
1987,8,Chandigarh,Chandigarh,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,2,8
1987,8,Punjab,Fatehgarh Churian,0,1,0,Armed Assault,Military,Unknown,0,Firearms,1,1
1987,8,Delhi,Delhi,0,1,0,Armed Assault,Police,Khalistan Commando Force,2,Firearms,0,1
1987,9,Punjab,Gurdaspur District,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,5,Firearms,0,2
1987,9,Punjab,Chogawan,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,2,0
1987,9,Punjab,Bhikhiwind,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,3,4
1987,9,Punjab,Palahi,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,1
1987,9,Punjab,Gurdaspur District,0,1,0,Bombing,Police,Sikh Extremists,0,Explosives,1,0
1987,9,Punjab,Bagha Purana,0,1,0,Unknown,Police,Sikh Extremists,0,Unknown,3,5
1987,9,Punjab,Amritsar,0,1,0,Armed Assault,Institutions,Sikh Extremists,0,Firearms,6,10
1987,9,Punjab,Jalandhar district,0,1,0,Armed Assault,Business,Sikh Extremists,5,Firearms,6,8
1987,9,Punjab,Amritsar,0,0,0,Assassination,Business,Sikh Extremists,0,Firearms,0,1
1987,9,Punjab,Amritsar,0,1,0,Assassination,Business,Sikh Extremists,0,Firearms,2,2
1987,9,Uttaranchal,Udham Singh Nagar,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,4,4
1987,9,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Unknown,4,0
1987,9,Punjab,Alawalpur,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,3,Firearms,6,5
1987,9,Punjab,Amritsar District,0,1,0,Assassination,Business,Sikh Extremists,0,Firearms,2,0
1987,9,Madhya Pradesh,Masanya,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,2,Firearms,9,0
1987,10,Punjab,Ajnala,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,4,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1987,10,Punjab,Unknown,0,1,0,Assassination,Police,Sikh Extremists,0,Melee,1,0
1987,10,Karnataka,Bangalore,0,1,0,Armed Assault,Private Citizens,TNV,0,Firearms,13,4
1987,10,Unknown,Shinshin,0,1,0,Armed Assault,Private Citizens,TNV,0,Firearms,2,0
